Puzzle_ID,Model_Name,Run #,Is_Correct
out_p20_vlinguistic_obfuscation,mixtral-8x7b-ins,0,0
out_p20_vlinguistic_obfuscation,mixtral-8x7b-ins,1,0
out_p20_vlinguistic_obfuscation,mixtral-8x7b-ins,2,0
out_p20_vlinguistic_obfuscation,mixtral-8x7b-ins,3,0
out_p20_vlinguistic_obfuscation,mixtral-8x7b-ins,4,0
out_p20_vlinguistic_obfuscation,mixtral-8x7b-ins,5,0
out_p20_vlinguistic_obfuscation,mixtral-8x7b-ins,6,0
out_p20_vlinguistic_obfuscation,mixtral-8x7b-ins,7,0
out_p20_vlinguistic_obfuscation,mixtral-8x7b-ins,8,0
out_p20_vlinguistic_obfuscation,mixtral-8x7b-ins,9,0
out_p20_vmath,mixtral-8x7b-ins,0,0
out_p20_vmath,mixtral-8x7b-ins,1,0
out_p20_vmath,mixtral-8x7b-ins,2,0
out_p20_vmath,mixtral-8x7b-ins,3,0
out_p20_vmath,mixtral-8x7b-ins,4,0
out_p20_vmath,mixtral-8x7b-ins,5,0
out_p20_vmath,mixtral-8x7b-ins,6,0
out_p20_vmath,mixtral-8x7b-ins,7,0
out_p20_vmath,mixtral-8x7b-ins,8,0
out_p20_vmath,mixtral-8x7b-ins,9,0
out_p20_vparametrization,mixtral-8x7b-ins,0,0
out_p20_vparametrization,mixtral-8x7b-ins,1,0
out_p20_vparametrization,mixtral-8x7b-ins,2,0
out_p20_vparametrization,mixtral-8x7b-ins,3,0
out_p20_vparametrization,mixtral-8x7b-ins,4,0
out_p20_vparametrization,mixtral-8x7b-ins,5,0
out_p20_vparametrization,mixtral-8x7b-ins,6,0
out_p20_vparametrization,mixtral-8x7b-ins,7,0
out_p20_vparametrization,mixtral-8x7b-ins,8,0
out_p20_vparametrization,mixtral-8x7b-ins,9,0
out_p21_vadversarial,mixtral-8x7b-ins,0,0
out_p21_vadversarial,mixtral-8x7b-ins,1,1
out_p21_vadversarial,mixtral-8x7b-ins,2,0
out_p21_vadversarial,mixtral-8x7b-ins,3,0
out_p21_vadversarial,mixtral-8x7b-ins,4,0
out_p21_vadversarial,mixtral-8x7b-ins,5,0
out_p21_vadversarial,mixtral-8x7b-ins,6,0
out_p21_vadversarial,mixtral-8x7b-ins,7,0
out_p21_vadversarial,mixtral-8x7b-ins,8,0
out_p21_vadversarial,mixtral-8x7b-ins,9,1
out_p21_vcommon,mixtral-8x7b-ins,0,1
out_p21_vcommon,mixtral-8x7b-ins,1,1
out_p21_vcommon,mixtral-8x7b-ins,2,1
out_p21_vcommon,mixtral-8x7b-ins,3,1
out_p21_vcommon,mixtral-8x7b-ins,4,1
out_p21_vcommon,mixtral-8x7b-ins,5,1
out_p21_vcommon,mixtral-8x7b-ins,6,1
out_p21_vcommon,mixtral-8x7b-ins,7,1
out_p21_vcommon,mixtral-8x7b-ins,8,1
out_p21_vcommon,mixtral-8x7b-ins,9,1
out_p21_vlinguistic_obfuscation,mixtral-8x7b-ins,0,1
out_p21_vlinguistic_obfuscation,mixtral-8x7b-ins,1,1
out_p21_vlinguistic_obfuscation,mixtral-8x7b-ins,2,1
out_p21_vlinguistic_obfuscation,mixtral-8x7b-ins,3,1
out_p21_vlinguistic_obfuscation,mixtral-8x7b-ins,4,1
out_p21_vlinguistic_obfuscation,mixtral-8x7b-ins,5,1
out_p21_vlinguistic_obfuscation,mixtral-8x7b-ins,6,1
out_p21_vlinguistic_obfuscation,mixtral-8x7b-ins,7,1
out_p21_vlinguistic_obfuscation,mixtral-8x7b-ins,8,1
out_p21_vlinguistic_obfuscation,mixtral-8x7b-ins,9,1
out_p21_vmath,mixtral-8x7b-ins,0,0
out_p21_vmath,mixtral-8x7b-ins,1,1
out_p21_vmath,mixtral-8x7b-ins,2,0
out_p21_vmath,mixtral-8x7b-ins,3,1
out_p21_vmath,mixtral-8x7b-ins,4,1
out_p21_vmath,mixtral-8x7b-ins,5,1
out_p21_vmath,mixtral-8x7b-ins,6,0
out_p21_vmath,mixtral-8x7b-ins,7,1
out_p21_vmath,mixtral-8x7b-ins,8,0
out_p21_vmath,mixtral-8x7b-ins,9,0
out_p21_vparametrization,mixtral-8x7b-ins,0,1
out_p21_vparametrization,mixtral-8x7b-ins,1,1
out_p21_vparametrization,mixtral-8x7b-ins,2,1
out_p21_vparametrization,mixtral-8x7b-ins,3,1
out_p21_vparametrization,mixtral-8x7b-ins,4,1
out_p21_vparametrization,mixtral-8x7b-ins,5,0
out_p21_vparametrization,mixtral-8x7b-ins,6,1
out_p21_vparametrization,mixtral-8x7b-ins,7,1
out_p21_vparametrization,mixtral-8x7b-ins,8,1
out_p21_vparametrization,mixtral-8x7b-ins,9,1
out_p22_vadversarial,mixtral-8x7b-ins,0,0
out_p22_vadversarial,mixtral-8x7b-ins,1,1
out_p22_vadversarial,mixtral-8x7b-ins,2,1
out_p22_vadversarial,mixtral-8x7b-ins,3,1
out_p22_vadversarial,mixtral-8x7b-ins,4,0
out_p22_vadversarial,mixtral-8x7b-ins,5,1
out_p22_vadversarial,mixtral-8x7b-ins,6,1
out_p22_vadversarial,mixtral-8x7b-ins,7,1
out_p22_vadversarial,mixtral-8x7b-ins,8,0
out_p22_vadversarial,mixtral-8x7b-ins,9,1
out_p22_vcommon,mixtral-8x7b-ins,0,0
out_p22_vcommon,mixtral-8x7b-ins,1,1
out_p22_vcommon,mixtral-8x7b-ins,2,1
out_p22_vcommon,mixtral-8x7b-ins,3,0
out_p22_vcommon,mixtral-8x7b-ins,4,1
out_p22_vcommon,mixtral-8x7b-ins,5,1
out_p22_vcommon,mixtral-8x7b-ins,6,1
out_p22_vcommon,mixtral-8x7b-ins,7,0
out_p22_vcommon,mixtral-8x7b-ins,8,1
out_p22_vcommon,mixtral-8x7b-ins,9,1
out_p22_vlinguistic_obfuscation,mixtral-8x7b-ins,0,0
out_p22_vlinguistic_obfuscation,mixtral-8x7b-ins,1,0
out_p22_vlinguistic_obfuscation,mixtral-8x7b-ins,2,0
out_p22_vlinguistic_obfuscation,mixtral-8x7b-ins,3,0
out_p22_vlinguistic_obfuscation,mixtral-8x7b-ins,4,0
out_p22_vlinguistic_obfuscation,mixtral-8x7b-ins,5,0
out_p22_vlinguistic_obfuscation,mixtral-8x7b-ins,6,1
out_p22_vlinguistic_obfuscation,mixtral-8x7b-ins,7,0
out_p22_vlinguistic_obfuscation,mixtral-8x7b-ins,8,0
out_p22_vlinguistic_obfuscation,mixtral-8x7b-ins,9,1
out_p22_vmath,mixtral-8x7b-ins,0,1
out_p22_vmath,mixtral-8x7b-ins,1,1
out_p22_vmath,mixtral-8x7b-ins,2,1
out_p22_vmath,mixtral-8x7b-ins,3,1
out_p22_vmath,mixtral-8x7b-ins,4,0
out_p22_vmath,mixtral-8x7b-ins,5,1
out_p22_vmath,mixtral-8x7b-ins,6,1
out_p22_vmath,mixtral-8x7b-ins,7,1
out_p22_vmath,mixtral-8x7b-ins,8,1
out_p22_vmath,mixtral-8x7b-ins,9,1
out_p22_vparametrization,mixtral-8x7b-ins,0,0
out_p22_vparametrization,mixtral-8x7b-ins,1,0
out_p22_vparametrization,mixtral-8x7b-ins,2,0
out_p22_vparametrization,mixtral-8x7b-ins,3,1
out_p22_vparametrization,mixtral-8x7b-ins,4,0
out_p22_vparametrization,mixtral-8x7b-ins,5,1
out_p22_vparametrization,mixtral-8x7b-ins,6,0
out_p22_vparametrization,mixtral-8x7b-ins,7,0
out_p22_vparametrization,mixtral-8x7b-ins,8,1
out_p22_vparametrization,mixtral-8x7b-ins,9,1
out_p23_vadversarial,mixtral-8x7b-ins,0,1
out_p23_vadversarial,mixtral-8x7b-ins,1,1
out_p23_vadversarial,mixtral-8x7b-ins,2,1
out_p23_vadversarial,mixtral-8x7b-ins,3,1
out_p23_vadversarial,mixtral-8x7b-ins,4,1
out_p23_vadversarial,mixtral-8x7b-ins,5,1
out_p23_vadversarial,mixtral-8x7b-ins,6,1
out_p23_vadversarial,mixtral-8x7b-ins,7,1
out_p23_vadversarial,mixtral-8x7b-ins,8,1
out_p23_vadversarial,mixtral-8x7b-ins,9,1
out_p23_vcommon,mixtral-8x7b-ins,0,1
out_p23_vcommon,mixtral-8x7b-ins,1,1
out_p23_vcommon,mixtral-8x7b-ins,2,1
out_p23_vcommon,mixtral-8x7b-ins,3,1
out_p23_vcommon,mixtral-8x7b-ins,4,1
out_p23_vcommon,mixtral-8x7b-ins,5,1
out_p23_vcommon,mixtral-8x7b-ins,6,1
out_p23_vcommon,mixtral-8x7b-ins,7,1
out_p23_vcommon,mixtral-8x7b-ins,8,1
out_p23_vcommon,mixtral-8x7b-ins,9,1
out_p23_vlinguistic_obfuscation,mixtral-8x7b-ins,0,0
out_p23_vlinguistic_obfuscation,mixtral-8x7b-ins,1,0
out_p23_vlinguistic_obfuscation,mixtral-8x7b-ins,2,0
out_p23_vlinguistic_obfuscation,mixtral-8x7b-ins,3,0
out_p23_vlinguistic_obfuscation,mixtral-8x7b-ins,4,1
out_p23_vlinguistic_obfuscation,mixtral-8x7b-ins,5,0
out_p23_vlinguistic_obfuscation,mixtral-8x7b-ins,6,0
out_p23_vlinguistic_obfuscation,mixtral-8x7b-ins,7,0
out_p23_vlinguistic_obfuscation,mixtral-8x7b-ins,8,0
out_p23_vlinguistic_obfuscation,mixtral-8x7b-ins,9,0
out_p23_vmath,mixtral-8x7b-ins,0,1
out_p23_vmath,mixtral-8x7b-ins,1,1
out_p23_vmath,mixtral-8x7b-ins,2,1
out_p23_vmath,mixtral-8x7b-ins,3,1
out_p23_vmath,mixtral-8x7b-ins,4,1
out_p23_vmath,mixtral-8x7b-ins,5,0
out_p23_vmath,mixtral-8x7b-ins,6,1
out_p23_vmath,mixtral-8x7b-ins,7,1
out_p23_vmath,mixtral-8x7b-ins,8,1
out_p23_vmath,mixtral-8x7b-ins,9,1
out_p23_vparametrization,mixtral-8x7b-ins,0,0
out_p23_vparametrization,mixtral-8x7b-ins,1,1
out_p23_vparametrization,mixtral-8x7b-ins,2,1
out_p23_vparametrization,mixtral-8x7b-ins,3,1
out_p23_vparametrization,mixtral-8x7b-ins,4,0
out_p23_vparametrization,mixtral-8x7b-ins,5,1
out_p23_vparametrization,mixtral-8x7b-ins,6,1
out_p23_vparametrization,mixtral-8x7b-ins,7,0
out_p23_vparametrization,mixtral-8x7b-ins,8,1
out_p23_vparametrization,mixtral-8x7b-ins,9,1
out_p24_vadversarial,mixtral-8x7b-ins,0,0
out_p24_vadversarial,mixtral-8x7b-ins,1,0
out_p24_vadversarial,mixtral-8x7b-ins,2,1
out_p24_vadversarial,mixtral-8x7b-ins,3,1
out_p24_vadversarial,mixtral-8x7b-ins,4,1
out_p24_vadversarial,mixtral-8x7b-ins,5,1
out_p24_vadversarial,mixtral-8x7b-ins,6,1
out_p24_vadversarial,mixtral-8x7b-ins,7,1
out_p24_vadversarial,mixtral-8x7b-ins,8,0
out_p24_vadversarial,mixtral-8x7b-ins,9,1
out_p24_vcommon,mixtral-8x7b-ins,0,1
out_p24_vcommon,mixtral-8x7b-ins,1,1
out_p24_vcommon,mixtral-8x7b-ins,2,1
out_p24_vcommon,mixtral-8x7b-ins,3,1
out_p24_vcommon,mixtral-8x7b-ins,4,1
out_p24_vcommon,mixtral-8x7b-ins,5,0
out_p24_vcommon,mixtral-8x7b-ins,6,1
out_p24_vcommon,mixtral-8x7b-ins,7,1
out_p24_vcommon,mixtral-8x7b-ins,8,1
out_p24_vcommon,mixtral-8x7b-ins,9,1
out_p24_vlinguistic_obfuscation,mixtral-8x7b-ins,0,0
out_p24_vlinguistic_obfuscation,mixtral-8x7b-ins,1,1
out_p24_vlinguistic_obfuscation,mixtral-8x7b-ins,2,1
out_p24_vlinguistic_obfuscation,mixtral-8x7b-ins,3,1
out_p24_vlinguistic_obfuscation,mixtral-8x7b-ins,4,1
out_p24_vlinguistic_obfuscation,mixtral-8x7b-ins,5,1
out_p24_vlinguistic_obfuscation,mixtral-8x7b-ins,6,1
out_p24_vlinguistic_obfuscation,mixtral-8x7b-ins,7,1
out_p24_vlinguistic_obfuscation,mixtral-8x7b-ins,8,1
out_p24_vlinguistic_obfuscation,mixtral-8x7b-ins,9,1
out_p24_vmath,mixtral-8x7b-ins,0,1
out_p24_vmath,mixtral-8x7b-ins,1,1
out_p24_vmath,mixtral-8x7b-ins,2,0
out_p24_vmath,mixtral-8x7b-ins,3,1
out_p24_vmath,mixtral-8x7b-ins,4,1
out_p24_vmath,mixtral-8x7b-ins,5,1
out_p24_vmath,mixtral-8x7b-ins,6,1
out_p24_vmath,mixtral-8x7b-ins,7,1
out_p24_vmath,mixtral-8x7b-ins,8,1
out_p24_vmath,mixtral-8x7b-ins,9,0
out_p24_vparametrization,mixtral-8x7b-ins,0,0
out_p24_vparametrization,mixtral-8x7b-ins,1,0
out_p24_vparametrization,mixtral-8x7b-ins,2,0
out_p24_vparametrization,mixtral-8x7b-ins,3,1
out_p24_vparametrization,mixtral-8x7b-ins,4,0
out_p24_vparametrization,mixtral-8x7b-ins,5,1
out_p24_vparametrization,mixtral-8x7b-ins,6,0
out_p24_vparametrization,mixtral-8x7b-ins,7,0
out_p24_vparametrization,mixtral-8x7b-ins,8,1
out_p24_vparametrization,mixtral-8x7b-ins,9,1
out_p25_vadversarial,mixtral-8x7b-ins,0,0
out_p25_vadversarial,mixtral-8x7b-ins,1,0
out_p25_vadversarial,mixtral-8x7b-ins,2,0
out_p25_vadversarial,mixtral-8x7b-ins,3,0
out_p25_vadversarial,mixtral-8x7b-ins,4,0
out_p25_vadversarial,mixtral-8x7b-ins,5,0
out_p25_vadversarial,mixtral-8x7b-ins,6,0
out_p25_vadversarial,mixtral-8x7b-ins,7,0
out_p25_vadversarial,mixtral-8x7b-ins,8,0
out_p25_vadversarial,mixtral-8x7b-ins,9,0
out_p25_vcommon,mixtral-8x7b-ins,0,0
out_p25_vcommon,mixtral-8x7b-ins,1,0
out_p25_vcommon,mixtral-8x7b-ins,2,0
out_p25_vcommon,mixtral-8x7b-ins,3,0
out_p25_vcommon,mixtral-8x7b-ins,4,0
out_p25_vcommon,mixtral-8x7b-ins,5,0
out_p25_vcommon,mixtral-8x7b-ins,6,0
out_p25_vcommon,mixtral-8x7b-ins,7,0
out_p25_vcommon,mixtral-8x7b-ins,8,0
out_p25_vcommon,mixtral-8x7b-ins,9,0
out_p25_vlinguistic_obfuscation,mixtral-8x7b-ins,0,0
out_p25_vlinguistic_obfuscation,mixtral-8x7b-ins,1,0
out_p25_vlinguistic_obfuscation,mixtral-8x7b-ins,2,0
out_p25_vlinguistic_obfuscation,mixtral-8x7b-ins,3,0
out_p25_vlinguistic_obfuscation,mixtral-8x7b-ins,4,0
out_p25_vlinguistic_obfuscation,mixtral-8x7b-ins,5,0
out_p25_vlinguistic_obfuscation,mixtral-8x7b-ins,6,0
out_p25_vlinguistic_obfuscation,mixtral-8x7b-ins,7,0
out_p25_vlinguistic_obfuscation,mixtral-8x7b-ins,8,0
out_p25_vlinguistic_obfuscation,mixtral-8x7b-ins,9,0
out_p25_vmath,mixtral-8x7b-ins,0,0
out_p25_vmath,mixtral-8x7b-ins,1,0
out_p25_vmath,mixtral-8x7b-ins,2,0
out_p25_vmath,mixtral-8x7b-ins,3,0
out_p25_vmath,mixtral-8x7b-ins,4,0
out_p25_vmath,mixtral-8x7b-ins,5,0
out_p25_vmath,mixtral-8x7b-ins,6,0
out_p25_vmath,mixtral-8x7b-ins,7,0
out_p25_vmath,mixtral-8x7b-ins,8,0
out_p25_vmath,mixtral-8x7b-ins,9,0
out_p25_vparametrization,mixtral-8x7b-ins,0,0
out_p25_vparametrization,mixtral-8x7b-ins,1,0
out_p25_vparametrization,mixtral-8x7b-ins,2,0
out_p25_vparametrization,mixtral-8x7b-ins,3,0
out_p25_vparametrization,mixtral-8x7b-ins,4,0
out_p25_vparametrization,mixtral-8x7b-ins,5,1
out_p25_vparametrization,mixtral-8x7b-ins,6,0
out_p25_vparametrization,mixtral-8x7b-ins,7,0
out_p25_vparametrization,mixtral-8x7b-ins,8,0
out_p25_vparametrization,mixtral-8x7b-ins,9,0
