Puzzle_ID,Model_Name,Run #,Is_Correct,
out_p19_vmath,Llama-2-70B-Chat,5,1,
out_p19_vmath,Llama-2-70B-Chat,6,0,
out_p19_vmath,Llama-2-70B-Chat,7,0,
out_p19_vmath,Llama-2-70B-Chat,8,0,
out_p19_vmath,Llama-2-70B-Chat,9,0,
out_p19_vparametrization,Llama-2-70B-Chat,0,0,
out_p19_vparametrization,Llama-2-70B-Chat,1,0,
out_p19_vparametrization,Llama-2-70B-Chat,2,0,
out_p19_vparametrization,Llama-2-70B-Chat,3,0,
out_p19_vparametrization,Llama-2-70B-Chat,4,0,
out_p19_vparametrization,Llama-2-70B-Chat,5,0,
out_p19_vparametrization,Llama-2-70B-Chat,6,0,
out_p19_vparametrization,Llama-2-70B-Chat,7,0,
out_p19_vparametrization,Llama-2-70B-Chat,8,0,
out_p19_vparametrization,Llama-2-70B-Chat,9,0,
out_p20_vadversarial,Llama-2-70B-Chat,0,0,
out_p20_vadversarial,Llama-2-70B-Chat,1,0,
out_p20_vadversarial,Llama-2-70B-Chat,2,0,
out_p20_vadversarial,Llama-2-70B-Chat,3,0,
out_p20_vadversarial,Llama-2-70B-Chat,4,0,
out_p20_vadversarial,Llama-2-70B-Chat,5,0,
out_p20_vadversarial,Llama-2-70B-Chat,6,0,
out_p20_vadversarial,Llama-2-70B-Chat,7,0,
out_p20_vadversarial,Llama-2-70B-Chat,8,0,
out_p20_vadversarial,Llama-2-70B-Chat,9,0,
out_p20_vcommon,Llama-2-70B-Chat,0,0,
out_p20_vcommon,Llama-2-70B-Chat,1,0,
out_p20_vcommon,Llama-2-70B-Chat,2,0,
out_p20_vcommon,Llama-2-70B-Chat,3,0,
out_p20_vcommon,Llama-2-70B-Chat,4,0,
out_p20_vcommon,Llama-2-70B-Chat,5,0,
out_p20_vcommon,Llama-2-70B-Chat,6,0,
out_p20_vcommon,Llama-2-70B-Chat,7,0,
out_p20_vcommon,Llama-2-70B-Chat,8,0,
out_p20_vcommon,Llama-2-70B-Chat,9,0,
out_p20_vlinguistic_obfuscation,Llama-2-70B-Chat,0,0,
out_p20_vlinguistic_obfuscation,Llama-2-70B-Chat,1,0,
out_p20_vlinguistic_obfuscation,Llama-2-70B-Chat,2,0,
out_p20_vlinguistic_obfuscation,Llama-2-70B-Chat,3,0,
out_p20_vlinguistic_obfuscation,Llama-2-70B-Chat,4,0,
out_p20_vlinguistic_obfuscation,Llama-2-70B-Chat,5,0,
out_p20_vlinguistic_obfuscation,Llama-2-70B-Chat,6,0,
out_p20_vlinguistic_obfuscation,Llama-2-70B-Chat,7,0,
out_p20_vlinguistic_obfuscation,Llama-2-70B-Chat,8,0,
out_p20_vlinguistic_obfuscation,Llama-2-70B-Chat,9,0,
out_p20_vmath,Llama-2-70B-Chat,0,0,
out_p20_vmath,Llama-2-70B-Chat,1,0,
out_p20_vmath,Llama-2-70B-Chat,2,0,
out_p20_vmath,Llama-2-70B-Chat,3,0,
out_p20_vmath,Llama-2-70B-Chat,4,0,
out_p20_vmath,Llama-2-70B-Chat,5,0,
out_p20_vmath,Llama-2-70B-Chat,6,0,
out_p20_vmath,Llama-2-70B-Chat,7,0,
out_p20_vmath,Llama-2-70B-Chat,8,0,
out_p20_vmath,Llama-2-70B-Chat,9,0,
out_p20_vparametrization,Llama-2-70B-Chat,0,0,
out_p20_vparametrization,Llama-2-70B-Chat,1,0,
out_p20_vparametrization,Llama-2-70B-Chat,2,0,
out_p20_vparametrization,Llama-2-70B-Chat,3,0,
out_p20_vparametrization,Llama-2-70B-Chat,4,0,
out_p20_vparametrization,Llama-2-70B-Chat,5,0,
out_p20_vparametrization,Llama-2-70B-Chat,6,0,
out_p20_vparametrization,Llama-2-70B-Chat,7,0,
out_p20_vparametrization,Llama-2-70B-Chat,8,0,
out_p20_vparametrization,Llama-2-70B-Chat,9,0,
out_p21_vadversarial,Llama-2-70B-Chat,0,0,
out_p21_vadversarial,Llama-2-70B-Chat,1,0,
out_p21_vadversarial,Llama-2-70B-Chat,2,0,
out_p21_vadversarial,Llama-2-70B-Chat,3,0,
out_p21_vadversarial,Llama-2-70B-Chat,4,1,
out_p21_vadversarial,Llama-2-70B-Chat,5,0,
out_p21_vadversarial,Llama-2-70B-Chat,6,0,
out_p21_vadversarial,Llama-2-70B-Chat,7,1,
out_p21_vadversarial,Llama-2-70B-Chat,8,0,
out_p21_vadversarial,Llama-2-70B-Chat,9,0,
out_p21_vcommon,Llama-2-70B-Chat,0,1,
out_p21_vcommon,Llama-2-70B-Chat,1,1,
out_p21_vcommon,Llama-2-70B-Chat,2,1,
out_p21_vcommon,Llama-2-70B-Chat,3,0,
out_p21_vcommon,Llama-2-70B-Chat,4,0,
out_p21_vcommon,Llama-2-70B-Chat,5,0,
out_p21_vcommon,Llama-2-70B-Chat,6,0,
out_p21_vcommon,Llama-2-70B-Chat,7,0,
out_p21_vcommon,Llama-2-70B-Chat,8,1,
out_p21_vcommon,Llama-2-70B-Chat,9,0,
out_p21_vlinguistic_obfuscation,Llama-2-70B-Chat,0,0,
out_p21_vlinguistic_obfuscation,Llama-2-70B-Chat,1,0,
out_p21_vlinguistic_obfuscation,Llama-2-70B-Chat,2,0,
out_p21_vlinguistic_obfuscation,Llama-2-70B-Chat,3,0,
out_p21_vlinguistic_obfuscation,Llama-2-70B-Chat,4,0,
out_p21_vlinguistic_obfuscation,Llama-2-70B-Chat,5,0,
out_p21_vlinguistic_obfuscation,Llama-2-70B-Chat,6,0,
out_p21_vlinguistic_obfuscation,Llama-2-70B-Chat,7,0,
out_p21_vlinguistic_obfuscation,Llama-2-70B-Chat,8,0,
out_p21_vlinguistic_obfuscation,Llama-2-70B-Chat,9,0,
out_p21_vmath,Llama-2-70B-Chat,0,1,
out_p21_vmath,Llama-2-70B-Chat,1,1,
out_p21_vmath,Llama-2-70B-Chat,2,0,
out_p21_vmath,Llama-2-70B-Chat,3,1,
out_p21_vmath,Llama-2-70B-Chat,4,1,
out_p21_vmath,Llama-2-70B-Chat,5,1,
out_p21_vmath,Llama-2-70B-Chat,6,1,
out_p21_vmath,Llama-2-70B-Chat,7,1,
out_p21_vmath,Llama-2-70B-Chat,8,1,
out_p21_vmath,Llama-2-70B-Chat,9,1,
out_p21_vparametrization,Llama-2-70B-Chat,0,1,
out_p21_vparametrization,Llama-2-70B-Chat,1,0,
out_p21_vparametrization,Llama-2-70B-Chat,2,1,
out_p21_vparametrization,Llama-2-70B-Chat,3,1,
out_p21_vparametrization,Llama-2-70B-Chat,4,1,
out_p21_vparametrization,Llama-2-70B-Chat,5,0,
out_p21_vparametrization,Llama-2-70B-Chat,6,1,
out_p21_vparametrization,Llama-2-70B-Chat,7,0,
out_p21_vparametrization,Llama-2-70B-Chat,8,1,
out_p21_vparametrization,Llama-2-70B-Chat,9,0,
out_p22_vadversarial,Llama-2-70B-Chat,0,0,*
out_p22_vadversarial,Llama-2-70B-Chat,1,1,
out_p22_vadversarial,Llama-2-70B-Chat,2,1,
out_p22_vadversarial,Llama-2-70B-Chat,3,0,
out_p22_vadversarial,Llama-2-70B-Chat,4,1,
out_p22_vadversarial,Llama-2-70B-Chat,5,0,
out_p22_vadversarial,Llama-2-70B-Chat,6,0,
out_p22_vadversarial,Llama-2-70B-Chat,7,0,
out_p22_vadversarial,Llama-2-70B-Chat,8,0,
out_p22_vadversarial,Llama-2-70B-Chat,9,0,
out_p22_vcommon,Llama-2-70B-Chat,0,0,
out_p22_vcommon,Llama-2-70B-Chat,1,0,
out_p22_vcommon,Llama-2-70B-Chat,2,0,
out_p22_vcommon,Llama-2-70B-Chat,3,0,
out_p22_vcommon,Llama-2-70B-Chat,4,0,
out_p22_vcommon,Llama-2-70B-Chat,5,0,
out_p22_vcommon,Llama-2-70B-Chat,6,0,
out_p22_vcommon,Llama-2-70B-Chat,7,0,
out_p22_vcommon,Llama-2-70B-Chat,8,0,
out_p22_vcommon,Llama-2-70B-Chat,9,0,
out_p22_vlinguistic_obfuscation,Llama-2-70B-Chat,0,0,
out_p22_vlinguistic_obfuscation,Llama-2-70B-Chat,1,0,
out_p22_vlinguistic_obfuscation,Llama-2-70B-Chat,2,0,
out_p22_vlinguistic_obfuscation,Llama-2-70B-Chat,3,0,
out_p22_vlinguistic_obfuscation,Llama-2-70B-Chat,4,0,
out_p22_vlinguistic_obfuscation,Llama-2-70B-Chat,5,0,
out_p22_vlinguistic_obfuscation,Llama-2-70B-Chat,6,1,
out_p22_vlinguistic_obfuscation,Llama-2-70B-Chat,7,0,
out_p22_vlinguistic_obfuscation,Llama-2-70B-Chat,8,0,
out_p22_vlinguistic_obfuscation,Llama-2-70B-Chat,9,1,
out_p22_vmath,Llama-2-70B-Chat,0,0,
out_p22_vmath,Llama-2-70B-Chat,1,0,
out_p22_vmath,Llama-2-70B-Chat,2,0,
out_p22_vmath,Llama-2-70B-Chat,3,1,
out_p22_vmath,Llama-2-70B-Chat,4,0,
out_p22_vmath,Llama-2-70B-Chat,5,1,
out_p22_vmath,Llama-2-70B-Chat,6,1,
out_p22_vmath,Llama-2-70B-Chat,7,0,
out_p22_vmath,Llama-2-70B-Chat,8,0,
out_p22_vmath,Llama-2-70B-Chat,9,0,
out_p22_vparametrization,Llama-2-70B-Chat,0,0,
out_p22_vparametrization,Llama-2-70B-Chat,1,0,
out_p22_vparametrization,Llama-2-70B-Chat,2,1,
out_p22_vparametrization,Llama-2-70B-Chat,3,1,
out_p22_vparametrization,Llama-2-70B-Chat,4,1,
out_p22_vparametrization,Llama-2-70B-Chat,5,1,
out_p22_vparametrization,Llama-2-70B-Chat,6,1,
out_p22_vparametrization,Llama-2-70B-Chat,7,0,
out_p22_vparametrization,Llama-2-70B-Chat,8,1,
out_p22_vparametrization,Llama-2-70B-Chat,9,1,
out_p23_vadversarial,Llama-2-70B-Chat,0,0,
out_p23_vadversarial,Llama-2-70B-Chat,1,1,
out_p23_vadversarial,Llama-2-70B-Chat,2,0,
out_p23_vadversarial,Llama-2-70B-Chat,3,1,
out_p23_vadversarial,Llama-2-70B-Chat,4,1,
out_p23_vadversarial,Llama-2-70B-Chat,5,0,
out_p23_vadversarial,Llama-2-70B-Chat,6,1,
out_p23_vadversarial,Llama-2-70B-Chat,7,1,
out_p23_vadversarial,Llama-2-70B-Chat,8,1,
out_p23_vadversarial,Llama-2-70B-Chat,9,1,
out_p23_vcommon,Llama-2-70B-Chat,0,1,
out_p23_vcommon,Llama-2-70B-Chat,1,1,
out_p23_vcommon,Llama-2-70B-Chat,2,1,
out_p23_vcommon,Llama-2-70B-Chat,3,1,
out_p23_vcommon,Llama-2-70B-Chat,4,1,
out_p23_vcommon,Llama-2-70B-Chat,5,1,
out_p23_vcommon,Llama-2-70B-Chat,6,0,
out_p23_vcommon,Llama-2-70B-Chat,7,1,
out_p23_vcommon,Llama-2-70B-Chat,8,0,
out_p23_vcommon,Llama-2-70B-Chat,9,0,
out_p23_vlinguistic_obfuscation,Llama-2-70B-Chat,0,0,
out_p23_vlinguistic_obfuscation,Llama-2-70B-Chat,1,0,
out_p23_vlinguistic_obfuscation,Llama-2-70B-Chat,2,0,
out_p23_vlinguistic_obfuscation,Llama-2-70B-Chat,3,0,
out_p23_vlinguistic_obfuscation,Llama-2-70B-Chat,4,0,
out_p23_vlinguistic_obfuscation,Llama-2-70B-Chat,5,0,
out_p23_vlinguistic_obfuscation,Llama-2-70B-Chat,6,0,
out_p23_vlinguistic_obfuscation,Llama-2-70B-Chat,7,0,
out_p23_vlinguistic_obfuscation,Llama-2-70B-Chat,8,0,
out_p23_vlinguistic_obfuscation,Llama-2-70B-Chat,9,0,
out_p23_vmath,Llama-2-70B-Chat,0,0,
out_p23_vmath,Llama-2-70B-Chat,1,0,
out_p23_vmath,Llama-2-70B-Chat,2,0,
out_p23_vmath,Llama-2-70B-Chat,3,0,
out_p23_vmath,Llama-2-70B-Chat,4,0,
out_p23_vmath,Llama-2-70B-Chat,5,0,
out_p23_vmath,Llama-2-70B-Chat,6,0,
out_p23_vmath,Llama-2-70B-Chat,7,0,
out_p23_vmath,Llama-2-70B-Chat,8,0,
out_p23_vmath,Llama-2-70B-Chat,9,0,
out_p23_vparametrization,Llama-2-70B-Chat,0,1,
out_p23_vparametrization,Llama-2-70B-Chat,1,0,
out_p23_vparametrization,Llama-2-70B-Chat,2,0,
out_p23_vparametrization,Llama-2-70B-Chat,3,1,
out_p23_vparametrization,Llama-2-70B-Chat,4,1,
out_p23_vparametrization,Llama-2-70B-Chat,5,1,
out_p23_vparametrization,Llama-2-70B-Chat,6,0,
out_p23_vparametrization,Llama-2-70B-Chat,7,0,
out_p23_vparametrization,Llama-2-70B-Chat,8,1,
out_p23_vparametrization,Llama-2-70B-Chat,9,0,
out_p24_vadversarial,Llama-2-70B-Chat,0,1,
out_p24_vadversarial,Llama-2-70B-Chat,1,1,
out_p24_vadversarial,Llama-2-70B-Chat,2,0,
out_p24_vadversarial,Llama-2-70B-Chat,3,1,
out_p24_vadversarial,Llama-2-70B-Chat,4,1,
out_p24_vadversarial,Llama-2-70B-Chat,5,1,
out_p24_vadversarial,Llama-2-70B-Chat,6,1,
out_p24_vadversarial,Llama-2-70B-Chat,7,0,
out_p24_vadversarial,Llama-2-70B-Chat,8,1,
out_p24_vadversarial,Llama-2-70B-Chat,9,1,
out_p24_vcommon,Llama-2-70B-Chat,0,1,
out_p24_vcommon,Llama-2-70B-Chat,1,1,
out_p24_vcommon,Llama-2-70B-Chat,2,1,
out_p24_vcommon,Llama-2-70B-Chat,3,1,
out_p24_vcommon,Llama-2-70B-Chat,4,1,
out_p24_vcommon,Llama-2-70B-Chat,5,1,
out_p24_vcommon,Llama-2-70B-Chat,6,1,
out_p24_vcommon,Llama-2-70B-Chat,7,1,
out_p24_vcommon,Llama-2-70B-Chat,8,1,
out_p24_vcommon,Llama-2-70B-Chat,9,1,
out_p24_vlinguistic_obfuscation,Llama-2-70B-Chat,0,0,
out_p24_vlinguistic_obfuscation,Llama-2-70B-Chat,1,0,
out_p24_vlinguistic_obfuscation,Llama-2-70B-Chat,2,0,
out_p24_vlinguistic_obfuscation,Llama-2-70B-Chat,3,1,
out_p24_vlinguistic_obfuscation,Llama-2-70B-Chat,4,1,
out_p24_vlinguistic_obfuscation,Llama-2-70B-Chat,5,1,
out_p24_vlinguistic_obfuscation,Llama-2-70B-Chat,6,1,
out_p24_vlinguistic_obfuscation,Llama-2-70B-Chat,7,1,
out_p24_vlinguistic_obfuscation,Llama-2-70B-Chat,8,1,
out_p24_vlinguistic_obfuscation,Llama-2-70B-Chat,9,1,
out_p24_vmath,Llama-2-70B-Chat,0,1,
out_p24_vmath,Llama-2-70B-Chat,1,0,
out_p24_vmath,Llama-2-70B-Chat,2,1,
out_p24_vmath,Llama-2-70B-Chat,3,1,
out_p24_vmath,Llama-2-70B-Chat,4,1,
out_p24_vmath,Llama-2-70B-Chat,5,0,
out_p24_vmath,Llama-2-70B-Chat,6,1,
out_p24_vmath,Llama-2-70B-Chat,7,0,
out_p24_vmath,Llama-2-70B-Chat,8,0,
out_p24_vmath,Llama-2-70B-Chat,9,0,
out_p24_vparametrization,Llama-2-70B-Chat,0,0,
out_p24_vparametrization,Llama-2-70B-Chat,1,0,
out_p24_vparametrization,Llama-2-70B-Chat,2,1,
out_p24_vparametrization,Llama-2-70B-Chat,3,1,
out_p24_vparametrization,Llama-2-70B-Chat,4,0,
out_p24_vparametrization,Llama-2-70B-Chat,5,1,
out_p24_vparametrization,Llama-2-70B-Chat,6,0,
out_p24_vparametrization,Llama-2-70B-Chat,7,1,
out_p24_vparametrization,Llama-2-70B-Chat,8,0,
out_p24_vparametrization,Llama-2-70B-Chat,9,0,
out_p25_vadversarial,Llama-2-70B-Chat,0,0,
out_p25_vadversarial,Llama-2-70B-Chat,1,0,
out_p25_vadversarial,Llama-2-70B-Chat,2,0,
out_p25_vadversarial,Llama-2-70B-Chat,3,0,
out_p25_vadversarial,Llama-2-70B-Chat,4,0,
out_p25_vadversarial,Llama-2-70B-Chat,5,0,
out_p25_vadversarial,Llama-2-70B-Chat,6,0,
out_p25_vadversarial,Llama-2-70B-Chat,7,0,
out_p25_vadversarial,Llama-2-70B-Chat,8,0,
out_p25_vadversarial,Llama-2-70B-Chat,9,0,
out_p25_vcommon,Llama-2-70B-Chat,0,0,
out_p25_vcommon,Llama-2-70B-Chat,1,0,
out_p25_vcommon,Llama-2-70B-Chat,2,0,
out_p25_vcommon,Llama-2-70B-Chat,3,0,
out_p25_vcommon,Llama-2-70B-Chat,4,0,
out_p25_vcommon,Llama-2-70B-Chat,5,0,
out_p25_vcommon,Llama-2-70B-Chat,6,0,
out_p25_vcommon,Llama-2-70B-Chat,7,0,
out_p25_vcommon,Llama-2-70B-Chat,8,0,
out_p25_vcommon,Llama-2-70B-Chat,9,0,
out_p25_vlinguistic_obfuscation,Llama-2-70B-Chat,0,0,
out_p25_vlinguistic_obfuscation,Llama-2-70B-Chat,1,0,
out_p25_vlinguistic_obfuscation,Llama-2-70B-Chat,2,0,
out_p25_vlinguistic_obfuscation,Llama-2-70B-Chat,3,0,
out_p25_vlinguistic_obfuscation,Llama-2-70B-Chat,4,0,
out_p25_vlinguistic_obfuscation,Llama-2-70B-Chat,5,0,
out_p25_vlinguistic_obfuscation,Llama-2-70B-Chat,6,0,
out_p25_vlinguistic_obfuscation,Llama-2-70B-Chat,7,0,
out_p25_vlinguistic_obfuscation,Llama-2-70B-Chat,8,0,
out_p25_vlinguistic_obfuscation,Llama-2-70B-Chat,9,0,
out_p25_vmath,Llama-2-70B-Chat,0,0,
out_p25_vmath,Llama-2-70B-Chat,1,0,
out_p25_vmath,Llama-2-70B-Chat,2,0,
out_p25_vmath,Llama-2-70B-Chat,3,0,
out_p25_vmath,Llama-2-70B-Chat,4,0,
out_p25_vmath,Llama-2-70B-Chat,5,0,
out_p25_vmath,Llama-2-70B-Chat,6,0,
out_p25_vmath,Llama-2-70B-Chat,7,0,
out_p25_vmath,Llama-2-70B-Chat,8,0,
out_p25_vmath,Llama-2-70B-Chat,9,0,
out_p25_vparametrization,Llama-2-70B-Chat,0,0,
out_p25_vparametrization,Llama-2-70B-Chat,1,0,
out_p25_vparametrization,Llama-2-70B-Chat,2,0,
out_p25_vparametrization,Llama-2-70B-Chat,3,0,
out_p25_vparametrization,Llama-2-70B-Chat,4,0,
out_p25_vparametrization,Llama-2-70B-Chat,5,0,
out_p25_vparametrization,Llama-2-70B-Chat,6,0,
out_p25_vparametrization,Llama-2-70B-Chat,7,0,
out_p25_vparametrization,Llama-2-70B-Chat,8,0,
out_p25_vparametrization,Llama-2-70B-Chat,9,0,
